## STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;Extra1;Extra2;X
## ========================;========================;========================;========================;========================;========================;========================;========================;========================;;========================;X
##;;;;;;;;;;;X
##;MAJOR NOTE ABOUT THIS FILE:;;;;;;;;;;X
##;;;;;;;;;;;X
##;This file contains strings used directly by the game engine and no modifications should be made to it by mods.;;;;;;;;;;X
##;To redefine a text string from this file, place it in mods.csv and do the change there. Note that redefined engine strings must match exactly the format used by original text or the game could behave abnormally.;;;;;;;;;;X
##;This file is loaded just before messages.csv and mods.csv text files and will replace any strings defined by previously loaded text files, but will trigger error on each replacement if extra debug logs are enabled (settings.cfg).;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;EDITING TIPS:;;;;;;;;;;X
##;;;;;;;;;;;X
##;Open this document in Excel, version 5 or later.;;;;;;;;;;X
##;To convert the semicolon-separated list to a normal Excel table, first click on the 'A' above to select the entire 'A' column.;;;;;;;;;;X
##;Select 'Data' -> 'Text to Columns' -> 'Delimited' -> 'Next';;;;;;;;;;X
##;Check 'Semicolon' (ONLY!) -> 'Finish';;;;;;;;;;X
##;Select column 'A' through 'K' (click + drag on letters above columns);;;;;;;;;;X
##;Right-click anywhere on the sheet (inside the selection) and select 'Column width' and set it so that only THREE columns are visible ('45' with 1024 x 768 screen resolution);;;;;;;;;;X
##;Right-click anywhere on the sheet again (still inside the selection) and select 'Format Cells' -> 'Alignment' -> check 'Wrap Text' + select 'Vertical: Top' -> 'OK';;;;;;;;;;X
##;Place the cursor in cell C2 and select 'Window' -> 'Freeze Panes' (allows you to scroll horizontally to see any language in the rightmost column while still having the string names/comments and the English original text in the left and middle column;;;;;;;;;;X
##;CAREFULLY read the instructions in cells B26 - B68;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTES TO TRANSLATORS:;;;;;;;;;;X
##;;;;;;;;;;;X
##;1) '%s' is for indicating where another string is inserted by the engine, and MAY NEVER BE REMOVED! If there are more than one '%s' in a string, they may NOT CHANGE PLACES.;;;;;;;;;;X
##;2) '%d' is for indicating where integer value is inserted by the engine, and MAY NEVER BE REMOVED! If there are more than one '%d' in a string, they may not change places.;;;;;;;;;;X
##;3) '%.0f' is for indicating where non-integer value is inserted by the engine, and MAY NEVER BE REMOVED! 0 can be replaced by another number and defines displayed digits after the decimal point. Add '+' in front of '.' (example: '%+.2f') to display the sign of the number.;;;;;;;;;;X
##;4) '%c' is for indicating where a single character is inserted by the engine, and MAY NEVER BE REMOVED! ;;;;;;;;;;X
##;5) '\%%' can be used to display a single '%' character in texts. Use that with caution and avoid if possible as it could cause issues if used improperly.;;;;;;;;;;X
##;6) '%t' is for indicating where the player's 'title' is inserted, however only in game message boxes.;;;;;;;;;;X
##;7) The characters '#' (hashmark), semicolon, '%' (percentage sign), '¶' (paragraph sign), quotation marks and '\' (backslash) MAY NOT BE USED (except when used as control codes as this will otherwise create serious problems!!! Quotation marks may not even be used in comments -- use a 'citation mark' (single) instead if necessary!);;;;;;;;;;X
##;8) A dollar sign, '$' will always automatically be replaced by the 'ducats' icon.;;;;;;;;;;X
##;9) Any row with a '#' in the first column (column 'A') will be ignored. However, you cannot use any paragraph characters in these rows!!!;;;;;;;;;;X
##;10) To insert a carriage return, insert a '\n' (backslash + n);;;;;;;;;;X
##;11) No formatting can be done in this file. To change the color of a text, insert the following codes in front of the word:;;;;;;;;;;X
##;TEXT COLORS (Red,Green,Blue values):;;;;;;;;;;X
##;§A;0,64,0;;;;;;;;;X
##;§B;0,0,192;;;;;;;;;X
##;§C;128,0,0;;;;;;;;;X
##;§D;255,255,0;;;;;;;;;X
##;§E;255,0,255;;;;;;;;;X
##;§F;255,128,0;;;;;;;;;X
##;§G;0,100,0;;;;;;;;;X
##;§H;128,128,128;;;;;;;;;X
##;§I;0,0,255;;;;;;;;;X
##;§J;0,192,0;;;;;;;;;X
##;§M;100,255,100;;;;;;;;;X
##;§N;255,100,100;;;;;;;;;X
##;§R;240,0,0;;;;;;;;;X
##;§W;255,255,255;;;;;;;;;X
##;§Y;208,232,248;;;;;;;;;X
##;§Z;0,0,0;;;;;;;;;X
##;§§;restores old color;;;;;;;;;X
##;Note that the color change will be applied to all words after the code, until the end of the line that the word is printed on. If several words should have a color change, put the code in front of each of them to be on the safe side. If only one word should have a color change, make sure to reset the color after the word.;;;;;;;;;;X
##;12) Unless otherwise specifically stated, length of words and texts does not really matter THAT much (message boxes, rollover help boxes and buttons WILL stretch to fit the text string). However you will notice once the translation is inserted that space IS limited in quite a few areas so be brief, and try not to use words that are considerably longer than the English original.;;;;;;;;;;X
##;13) ALL CELLS in column 'L' in this document MUST contain a character!;;;;;;;;;;X
##;14) The LAST CELL in the 'A' column MUST contain the string '#EOF';;;;;;;;;;X
##;15) If you want to begin a string with a ' (citation mark), you will need to type it twice (Excel will read the first one as a commentary which is not exported into the actual text database file);;;;;;;;;;X
##;16) Test any special punctuation symbols and characters for proper displaying by the game first, before using those in other texts.;;;;;;;;;;X
##;;;;;;;;;;;X
##;WHEN DONE:;;;;;;;;;;X
##;Save as 'Semicolon Separated (.csv)' format, and make sure file name is not changed.;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTE:;;;;;;;;;;X
##;If Excel complains about an 'Error in formula' when the cell content begins with a '+' or '-' sign, type a ' (citation mark) in front of the plus or minus.;;;;;;;;;;X
##;;;;;;;;;;;X
## ========================;========================;========================;========================;========================;========================;========================;========================;========================;;========================;X
## LANGUAGE;English;French;Italian;Spanish;German;Polish;Portuguese;Russian;Extra1;Extra2;X
## ========================;========================;========================;========================;========================;========================;========================;========================;========================;;========================;X
TC_OWNED;%s is owned by %s\n;%s appartient а %s\n;%s и sotto il dominio di %s\n;%s es propiedad de %s\n;%s gehцrt %s\n;%s jest wіasnoњci№ %s\n;;Провинция %s принадлежит государству %s\n;;;X
TC_CONTROLLED;%s is controlled by %s\n;%s est contrфlй par %s\n;%s и sotto il controllo di %s\n;%s estб bajo el control de %s\n;%s steht unter Kontrolle von %s\n;%s jest pod kontrol№ %s\n;;Провинцию %s контролирует государство %s\n;;;X
TC_GARRISON;At least %d division(s) in %s\n;Au moins %d division(s) а %s\n;Almeno %d divisioni in %s\n;Al menos %d divisiones en %s\n;Mind. %d Divisionen in %s\n;Co najmniej %d dywizji w %s\n;;Мин. %d дивизий в провинции %s\n;;;X
TC_GARRISON_BY;%s has at least %d division(s) in %s\n;%s a au moins %d division(s) а %s\n;%s ha almeno %d divisioni in %s\n;%s tiene por lo menos %d divisiones en %s\n;%s hat mind. %d Divisionen in %s\n;%s ma conajmniej %d dywizji w %s\n;;Государство %s держит мин. %d дивизий в провинции %s\n;;;X
TC_CONTINENT;Capital is in %s\n;La capitale est en %s\n;La capitale и in %s\n;La capital estб en %s\n;Hauptstadt ist in %s\n;Stolica w %s\n;;Столица в провинции %s\n;;;X
TC_COUNTRY_EXISTS;%s exists\n;%s existe\n;%s esiste\n;%s existe\n;%s existiert\n;%s istnieje\n;;Государство %s существует\n;;;X
TC_ELECTION;May hold elections\n;Peut organiser des йlections\n;Puт indire le elezioni\n;Puede convocar elecciones\n;Kann Wahlen abhalten\n;Moїe przeprowadziж wybory\n;;Может проводить выборы\n;;;X
TC_DOMESTIC;%s at least %d\n;%s au moins de %d\n;%s almeno %d\n;%s al menos %d\n;%s mind. %d\n;%s co najmniej %d\n;;%s мин. %d\n;;;X
TC_DIVISION_EXISTS;Division %d %d exists\n;La division %d %d existe\n;La divisione %d %d esiste\n;Existe la divisiуn %d %d\n;Division %d %d existiert\n;Dywizja %d %d istnieje\n;;Часть %d %d существует\n;;;X
TC_DIVISION_IN_PROV;Division %d %d stands in %s\n;La division %d %d est а %s\n;La divisione %d %d si trova in %s\n;La divisiуn %d %d permanece en %s\n;Division %d %d steht in %s\n;Dywizja %d %d stacjonuje w %s\n;;Часть %d %d находится в провинции %s\n;;;X
TC_BELLIGERENCE_OF;Belligerence of %s is at least %d\n;La belligйrance de %s est d'au moins %d\n;La belligeranza di %s и almeno %d\n;La beligerancia de %s es de al menos %d\n;Aggressivitдt von %s ist mind. %d\n;Wojowniczoњж %s na poziomie minimum %d\n;;Агрессивность государства %s мин. %d\n;;;X
TC_BELLIGERENCE;Current Belligerence is at least %d\n;La belligйrance actuelle est d'au moins %d\n;La belligeranza attuale и almeno %d\n;La beligerancia actual es de al menos %d\n ;Aktuelle Aggressivitдt ist mind. %d\n;Aktualna wojowniczoњж na poziomie %d\n;;Агрессивность мин. %d\n;;;X
TC_WAR;%s at war with %s\n;%s en guerre avec %s\n;%s и in guerra con %s\n;%s estб en guerra con %s\n;%s im Krieg mit %s\n;%s jest w stanie wojny z %s\n;;Государство %s воюет с государством %s\n;;;X
TC_ACCESS;%s grants access to %s\n;%s autorise l'accиs а %s\n;%s garantisce l'accesso a %s\n;%s proporciona acceso a %s\n;%s gewдhrt Zugang zu %s\n;%s zezwala na dostкp do %s\n;;Государство %s предоставляет право на проход войск государству %s\n;;;X
TC_NON_AGGRESSION;%s and %s have a non-aggression pact\n;%s et %s ont un pacte de non-agression\n;%s e %s hanno un patto di non belligeranza\n;%s y %s tienen un pacto de no agresiуn\n;%s und %s haben einen Nichtangriffspakt\n;%s i %s maj№ pakt o nieagresji\n;;Государства %s и %s заключили договор о ненападении\n;;;X
TC_GUARANTEE;%s guarantees the independence of %s\n;%s garantit l'indйpendance de %s\n;%s garantisce l'indipendenza di %s\n;%s garantiza la independencia de %s\n;%s garantiert die Unabhдngigkeit von %s\n;%s gwarantuje niepodlegіoњж %s\n;;Государство %s гарантирует независимость государства %s\n;;;X
TC_TRADE;%s and %s have at least one trade agreement\n;%s et %s ont au moins un accord commercial\n;%s e %s hanno almeno un accordo commerciale\n;%s y %s tienen al menos un tratado comercial\n;%s und %s haben mind. einen Handelsvertrag\n;%s i %s maj№ przynajmniej jedn№ umowк handlow№\n;;Государства %s и %s заключили мин. одно торговое соглашение \n;;;X
TC_ALLIED;%s allied with %s\n;%s alliй а %s\n;%s si и alleata con %s\n;%s estб aliada con %s\n;%s verbьndet mit %s\n;%s zawarі sojusz z %s\n;;Государство %s - союзник государства %s\n;;;X
TC_VP_RANGE;Victory Points between %d and %d\n;Points de victoire entre %d et %d\n;Punti vittoria tra %d e %d\n;Puntos de victoria entre %d y %d\n;Siegespunkte zwischen %d und %d\n;Punkty zwyciкstwa pomiкdzy %d a %d\n;;Игровые очки: от %d до %d\n;;;X
TC_AND;AND\n;ET\n;E\n;Y\n;UND\n;I\n;;И\n;;;X
TC_OR;OR\n;OU\n;O\n;O\n;ODER\n;LUB\n;;ИЛИ\n;;;X
TC_NOT;NOT\n;NON\n;NON\n;NO\n;NICHT\n;NIE\n;;НЕ\n;;;X
TCNOT_ARMY_SIZE;Has below %d divisions.\n;En dessous de %d divisions.\n;Meno di %d divisioni.\n;Menos de %d divisiones.\n;Hat  weniger %d Divisionen.\n;Ma poniїej %d dywizji.\n;;Количество дивизий менее %d.\n;;;X
TC_ARMY_SIZE;Has at least %d division(s).\n;Au moins %d divisions.\n;Ha almeno %d divisioni.\n;Al menos %d divisiones.\n;Hat mindestens %d Divisionen.\n;Posiada przynajmnij %d dywizji.\n;;Количество дивизий не менее %d.\n;;;X
TCNOT_DAY;It is not %d day of the month.\n;Ce n'est pas le %d jour du mois. \n;Non и il giorno numero %d del mese.\n;No es el %d dia del mes.\n;Es ist nicht der %d Tag des Monats.\n;To nie jest %d dzieс miesi№ca.\n;;Сегодня не %d-й день месяца.\n;;;X
TC_DAY;It is the %d day of the month.\n;C'est le %d jour du mois. \n;и il giorno numero %d del mese.\n;Es el %d dia del mes.\n;Es ist der %d Tag des Monats.\n;To jest %d dzieс miesi№ca.\n;;Сегодня %d-й день месяца.\n;;;X
TCNOT_ARMYPER_BY;Has less than %.f percent of %s's number of divisions.\n;A moins de %.f pour cent du nombre de divisions de %s.\n;Ha meno dell' %.f percento delle divisioni di %s.\n;Tiene menos del %.f porciento del %s del numero de divisiones.\n;Hat weniger als %.f Prozent von %s \'s der Divisionsstдrke.\n;Ma mniej niї %.f procent dywizji paсstwa: %s\n;;Менее %.f процентов дивизий государства %s.\n;;;X
TC_ARMYPER_BY;Has at least %.f percent of %s's number of division(s).\n;A au moins %.f pour cent du nombre de divisions de %s.\n;Ha almeno il %.f percento delle divisioni di %s.\n;Tiene al menos %.f porciento del %s del numero de divisiones.\n;Hat mindestens %.f Prozent von %s's der Divisionsstдrke.\n;Ma co najmniej %.f procent dywizji paсstwa: %s\n;;Не менее %.f процентов дивизий государства %s.\n;;;X
TCNOT_OTHER_DIVISION;%s has below %d %s.\n;%s a moins de %d %s.\n;%s ha meno di %d %s.\n;%s tiene menos %d de %s.\n;%s hat weniger als %d %s.\n;%s poniїej %d %s.\n;;%s имеет меньше %d %s.\n;;;X
TC_OTHER_DIVISION;%s has at least %d %s.\n;%s a au moins %d %s.\n;%s possiede almeno %d %s.\n;%s tiene al menos %d de %s.\n;%s hat mindestens %d %s.\n;%s co najmniej %d %s.\n;;%s имеет минимум %d %s.\n;;;X
TCNOT_OTHER_TECH_KNOWN;%s does NOT have the '%s' technology.\n;%s n'a PAS la technologie '%s'.\n;%s non possiede la tecnologia '%s'.\n;%s NO tiene la tecnologнa '%s'.\n;%s hat '%s' noch nicht erforscht.\n;%s nie posiada technologii: '%s'.\n;;%s не имеет технологии '%s'.\n;;;X
TC_OTHER_TECH_KNOWN;%s has the '%s' technology.\n;%s a la technologie '%s'.\n;%s possiede la tecnologia '%s'.\n;%s tiene la tecnologнa '%s'.\n;%s hat '%s' erforscht.\n;%s posiada technologiк: '%s'.\n;;%s имеет технологию '%s'.\n;;;X
TCNOT_ESCORT_POOL;Below %d unassigned Convoy Escorts\n;Moins de %d escorteurs de convoi non affectйs\n;Meno di %d Scorte di Convogli non assegnate\n;Menos de %d Escoltas de Convoy sin asignar\n;Unter %d freie Konvoi-Eskorten\n;Poniїej %d nieprzydzielonych eskortowcуw\n;;Менее %d неназначенных эскортов\n;;;X
TC_ESCORT_POOL;At least %d unassigned Convoy Escorts\n;Au moins %d escorteurs de convoi non affectйs\n;Almeno %d Scorte di Convogli non assegnate\n;Al menos %d Escoltas de Convoy sin asignar\n;Mindestens %d verfьgbare Konvoi Eskorten\n;Co najmniej %d nieprzydzielonych eskortowcуw\n;;Не менее %d неназначенных эскортов\n;;;X
TCNOT_FLAG;Global Flag '%s' not set%s\n;Drapeau global %s pas mis en place%s\n;Bandiera globale '%s' non collocata%s\n;La bandera global '%s' no estб fijada%s\n;Globale Flagge '%s' nicht gesetzt%s\n;Flaga globalna '%s' nie ustawiona%s\n;;Глобальный флаг '%s' не установлен%s\n;;;X
TCNOT_LOCAL_FLAG;Local Flag '%s' not set%s\n;Drapeau local %s pas mis en place%s\n;Bandiera locale '%s' non collocata%s\n;La bandera local '%s' no estб fijada%s\n;Lokale Flagge '%s' nicht gesetzt%s\n;Flaga lokalna '%s' nie ustawiona%s\n;;Локальный флаг '%s' не установлен%s\n;;;X
TCNOT_DIVISION;Below %d %s divisions\n;Moins de %d %s des divisions\n;Meno di %d divisioni %s\n;Menos de %d divisiones de %s\n;Unter %d %s Divisionen\n;Poniїej %d %s dywizji\n;;Менее %d дивизий вида %s\n;;;X
TCNOT_HEAD_OF_STATE;%s is not Head of State\n;%s n'est pas chef d'Йtat\n;%s non и Capo di Stato\n;%s no es Jefe de Estado\n;%s ist nicht Staatschef\n;%s nie jest gіow№ paсstwa\n;;%s не является главой государства\n;;;X
TCNOT_HEAD_OF_GOV;%s is not Head of Government\n;%s n'est pas chef du gouvernement\n;%s non и Capo del Governo\n;%s no es Jefe de Gobierno\n;%s ist nicht Regierungschef\n;%s nie jest szefem rz№du\n;;%s не является главой правительства\n;;;X
TCNOT_LEADER_EXISTS;Leader %s is not active\n;Leader %s n'est pas actif\n;Il comandante %s и inattivo\n;El lнder %s no estб activo\n;Offizier %s ist nicht aktiv\n;Oficer %s nie jest dostкpny\n;;Полководец %s лишен должности\n;;;X
TCNOT_MINISTER_EXISTS;Minister %s is not active\n;Ministre %s n'est pas actif\n;Il ministro %s и inattivo\n;El ministro %s no estб activo\n;Minister %s ist nicht aktiv\n;Minister %s nie jest dostкpny\n;;Министр %s лишен должности\n;;;X
TCNOT_TECH_KNOWN;Tech %s is not known\n;Technologie '%s' n'est pas connue\n;La tecnologia %s и sconosciuta\n;Tecnologнa de %s desconocida\n;Technologie %s ist nicht erforscht\n;Technologia %s nie jest znana\n;;Технология '%s' не изучена\n;;;X
TCNOT_TECH_ACTIVE;Tech %s is not active\n;Technologie '%s' n'est pas active\n;La tecnologia %s и inattiva\n;La tecnologнa de %s no estб activa\n;Technologie %s ist nicht Aktiv\n;Technologia %s nie jest aktywna\n;;Технология '%s' не используется\n;;;X
TCNOT_OIL;Below %d Oil in pool\n;Moins de %d de pйtrole en rйserve\n;Meno di %d di petrolio a disposizione\n;Menos de %d de petrуleo en reserva\n;weniger als %d Цl im Lager\n;Poniїej %d ropy w puli\n;;Запасы нефти менее %d\n;;;X
TCNOT_ENERGY;Below %d Energy in pool\n;Moins de %d d'йnergie en rйserve\n;Meno di %d di energia a disposizione\n;Menos de %d de energнa en reserva\n;weniger als %d Energie im Lager\n;Poniїej %d energii w puli\n;;Запасы энергии менее %d\n;;;X
TCNOT_METAL;Below %d Metal in pool\n;Moins de %d d'acier en rйserve\n;Meno di %d di metallo a disposizione\n;Menos de %d de metal en reserva\n;weniger als %d Metall im Lager\n;Poniїej %d stali w puli\n;;Запасы металла менее %d\n;;;X
TCNOT_RARE_MATERIALS;Below %d Rare Materials in pool\n;Moins de %d de matйriaux rares en rйserve\n;Meno di %d di materiali rari a disposizione\n;Menos de %d de materiales raros en reserva\n;weniger als %d Seltene Materialien sind im Lager\n;Poniїej %d materiaіуw rzadkich w puli\n;;Запасы дефицитного сырья менее %d\n;;;X
TCNOT_SUPPLIES;Below %d Supplies in pool\n;Moins de %d de ravitaillement en rйserve\n;Meno di %d di rifornimenti a disposizione\n;Menos de %d de suministros en reserva\n;weniger als %d Nachschub sind im Lager\n;Poniїej %d zaopatrzenia w puli\n;;Количество припасов менее %d\n;;;X
TCNOT_MANPOWER;Below %d available Manpower\n;Moins de %d de main-d'њuvre\n;Meno di %d di forza lavoro a disposizione\n;Menos de %d de rec, hum. disponibles\n;weniger als %d Arbeitskrдfte stehen zur Verfьgung\n;Poniїej %d dostкpnych zasobуw ludzkich\n;;Людских резервов менее %d\n;;;X
TCNOT_DIFFICULTY;Below Difficulty %s\n;Au dessous de %s difficultй\n;Inferiore alla difficoltа %s\n;Menos de dificultad %s\n;Unter Schwierigkeit %s\n;Poziom trudnoњci poniїej %s\n;;Сложность ниже: %s\n;;;X
TCNOT_CONVOY_POOL;Below %d unassigned Convoy Transports\n;Moins de %d cargos de convoi non affectйs\n;Meno di %d convogli non assegnati\n;Menos de %d convoyes de transporte sin asignar\n;weniger als %d freie Konvoitransporter\n;Poniїej %d nie przydzielonych transportowcуw\n;;Не назначенных конвоев менее %d\n;;;X
TCNOT_EVENT_OCCURRED;Event %s should not have occurred\n;Evйnement %s n'aurait pas du se passer\n;L'evento %s non doveva verificarsi\n;El suceso '%s' no debнa haber ocurrido\n;Ereignis %s hдtte nicht geschehen sollen\n;Wydarzenie %s powinno mieж miejsce\n;;Не должно произойти событие '%s'\n;;;X
TCNOT_RANDOM_CHANCE;%d\%% of occurring\n;%d\%% d'arriver\n;%d\%% di probabilitа che accada\n;%d\%% de que ocurra\n;%d\%% des Vorkommens\n;%d\%% wyst№pienia\n;;%d\%% \n;;;X
TCNOT_LOST_VP;Enemies occupy less than %d\%% of the key points in %s\n;Les ennemis occupent moins de %d\%% des points clйs dans %s\n;I nemici occupano meno del %d\%% dei punti chiave in %s\n;Los enemigos ocupan menos del %d\%% de los puntos clave en %s\n;Die Feinde besetzen weniger als %d\%% der Schlьsselpunkte in %s\n;Wrуg okupuje mniej niї %d\%% kluczowych punktуw w %s\n;;Враг владеет менее %d\%% игровых очков в государстве %s\n;;;X
TCNOT_LOST_NATIONAL;Enemies occupy less than %d\%% of the national provinces in %s\n;Les ennemis occupent moins de %d\%% des provinces nationales dans %s\n;I nemici occupano meno del %d\%% delle province nazionali in %s\n;Los enemigos ocupan menos del %d\%% de las provincias nacionales de %s\n;Die Feinde besetzen weniger als %d\%% der nationalen Provinzen in %s\n;Wrуg okupuje mniej niї %d\%% prowincji narodowych w %s\n;;Враг занимает менее %d\%% национальных провинций в государстве %s\n;;;X
TCNOT_LOST_IC;Enemies occupy less than %d\%% of the IC in %s\n;Les ennemis occupent moins de %d\%% des PP dans %s\n;I nemici occupano meno del %d\%% della PI in %s\n;Los enemigos ocupan menos del %d\%% de la CI de %s\n;Die Feinde besetzen weniger als %d\%% der IS in %s\n;Wrуg okupuje mniej niї %d\%% PP w %s\n;;Враг владеет менее %d\%% промышленного потенциала в государстве %s\n;;;X
TCNOT_INTEL_DIFF;Intelligence Advantage is worse than %d\n;Avantage Renseignements est infйrieur а %d\n;Il vantaggio in termini di Servizi Segreti и inferiore a %d\n;Superioridad de inteligencia inferior a %d\n;Geheimdienst Vorteil ist schlechter als %d\n;Przewaga wywiadu jest mniejsza niї %d\n;;Превосходство разведки менее %d\n;;;X
TCNOT_DISSENT;Dissent is less than %d\n;Instabilitй est infйrieure а %d\n;Il dissenso и inferiore a %d\n;Disensiуn inferior a %d\n;Unruhe liegt unter %d\n;Niezadowolenie jest mniejsze niї %d\n;;Недовольство менее %d\n;;;X
TCNOT_GOV_TYPE;Regime is not %s\n;Le rйgime n'est pas %s\n;Il regime non и %s\n;El rйgimen no es %s\n;Das Regime ist nicht %s\n;Reїim nie jest %s\n;;%s не является правящим режимом\n;;;X
TCNOT_IDEOLOGY;Government is not %s\n;Le gouvernment n'est pas %s\n;Il governo non и %s\n;El gobierno no es %s\n;Die Regierung ist nicht %s\n;Rz№d nie jest %s\n;;%s не является правительством\n;;;X
TCNOT_YEAR;The year is before %d\n;L'annйe est antйrieure а %d\n;L'anno attuale и precedente al %d\n;Aсo anterior a %d\n;Das Jahr ist vor %d\n;Rok %d jeszcze nie nadszedі\n;;До наступления %d года\n;;;X
TCNOT_VP;Victory Points below %d\n;Points de victoire infйrieurs а %d\n;Punti vittoria inferiori a %d\n;Puntos de victoria inferiores a %d\n;Unter %d Siegespunkte\n;Iloњж punktуw zwyciкstwa poniїej %d\n;;Игровых очков менее %d\n;;;X
TCNOT_AT_WAR;At Peace\n;En paix\n;In pace\n;En paz\n;Im Frieden\n;Pokуj\n;;В состоянии мира;;;X
TCNOT_AT_WAR_WITH;At Peace with %s\n;En paix avec %s\n;In pace con %s\n;En paz con %s\n;Im Frieden mit %s\n;Pokуj z %s\n;;В состоянии мира с государством %s\n;;;X
TCNOT_ATTACK;%s has NOT declared war on them.\n;%s ne leur a PAS dйclarй la guerre.\n;%s NON ha dichiarato loro guerra.\n;%s NO ha declarado guerra contra ellos.\n;%s hat ihnen nicht den Krieg erklдrt\n;Paсstwo: %s NIE wypowiedziaіo im wojny.\n;;%s НЕ объявляет им войну.\n;;;X
TCNOT_UNDER_ATTACK;%s is NOT under attack\n;%s n'est PAS attaquй\n;%s NON и sotto attacco\n;%s NO estб bajo ataque\n;%s wird nicht angegriffen\n;%s nie jest atakowane\n;;Провинция %s НЕ атакована\n;;;X
TCNOT_IS_PUPPET;%s is not a Puppet Nation\n;%s n'est PAS un йtat fantoche\n;%s non и uno stato fantoccio\n;%s no es una naciуn tнtere\n;%s ist kein Marionettenstaat;Paсstwo: %s nie jest paсstwem satelickim \n;;%s не является марионеткой\n;;;X
TCNOT_PUPPET;%s is not a Puppet of %s\n;%s n'est pas un йtat fantoche de %s\n;%s non и un governo fantoccio di %s\n;%s no es un tнtere de %s\n;%s ist keine Marionette von %s\n;Paсstwo: %s nie jest satelit№ paсstwa: %s\n;;%s не является марионеткой государства %s\n;;;X
TCNOT_OWNED;%s is NOT owned by %s\n;%s n'est PAS la propriйtй de %s\n;%s NON и un possedimento di %s\n;%s NO es propiedad de %s\n;%s ist nicht Eigentum von %s\n;Prowincja: %s nie jest w posiadaniu paсstwa: %s\n;;%s не принадлежит государству %s\n;;;X
TCNOT_CONTROLLED;%s is NOT controlled by %s\n;%s n'est PAS contrфlй par %s\n;%s NON и sotto il controllo di %s\n;%s NO estб en control de %s\n;%s wird nicht von %s kontrolliert\n;Prowincja: %s nie jest pod kontrol№ paсstwa: %s\n;;%s не контролируется государством %s\n;;;X
TCNOT_GARRISON;Below %d divisions in %s\n;Moins de %d divisions а %s\n;Meno di %d divisioni in %s\n;Menos de %d divisiones en %s\n;Unter %d Divisionen in %s\n;Mniej niї %d dywizji w %s\n;;Менее %d дивизий в провинции %s\n;;;X
TCNOT_GARRISON_BY;%s has below %d divisions in %s\n;%s a moins de %d divisions а %s\n;%s ha meno di %d divisioni in %s\n;%s tiene menos de %d divisiones en %s\n;%s hat weniger als %d Divisionen in %s\n;Paсstwo: %s posiada mniej niї %d dywizji w %s\n;;%s содержит менее %d дивизий в провинции %s\n;;;X
TCNOT_CONTINENT;Capital is NOT in %s\n;La capitale n'est PAS %s\n;La capitale NON и in %s\n;La capital NO estб en %s\n;Hauptstadt ist nicht %s\n;Stolic№ nie jest %s\n;;Провинция %s НЕ является столицей\n;;;X
TCNOT_COUNTRY_EXISTS;%s does NOT exist\n;%s n'existe PAS\n;%s NON esiste\n;%s NO existe\n;%s existiert nicht\n;Paсstwo: %s nie istnieje\n;;Государство %s НЕ существует\n;;;X
TCNOT_ELECTION;May NOT hold elections\n;ne peux PAS organiser d'йlections\n;Potrebbe NON indire le elezioni\n;No puede celebrar elecciones\n;Kann keine Wahlen abhalten\n;Wybory nie mog№ siк odbyж\n;;НЕЛЬЗЯ проводить выборы\n;;;X
TCNOT_DOMESTIC;%s below %d\n;%s infйrieur а %d\n;%s inferiore a %d\n;%s inferior a %d\n;%s unter %d\n;%s poniїej %d\n;;%s менее %d\n;;;X
TCNOT_DIVISION_EXISTS;Division %d %d does not exist\n;La division %d %d n'existe pas\n;La divisione %d %d non esiste\n;La divisiуn %d %d no existe\n;Division %d %d existiert nicht\n;Dywizja %d %d nie istnieje\n;;Не существует дивизия %d %d\n;;;X
TCNOT_DIVISION_IN_PROV;Division %d %d is not in %s\n;La division %d %d n'est pas а %s\n;La divisione %d %d non и in %s\n;La divisiуn %d %d no estб en %s\n;Division %d %d ist nicht in %s\n;Dywizja %d %d nie znajduje siк w %s\n;;Дивизия %d %d не находится в провинции %s\n;;;X
TCNOT_BELLIGERENCE_OF;Belligerence of %s is below %d\n;La belligйrence de %s est infйrieure а %d\n;La belligeranza di %s и inferiore a %d\n;La beligerancia de %s es inferior a %d\n;Die Aggressivitдt von %d ist unter %s\n;Wojowniczoњж paсstwa: %s jest poniїej %d\n;;Агрессивность государства %s ниже %d\n;;;X
TCNOT_BELLIGERENCE;Current Belligerence is at least %d\n;La belligйrence actuelle est d'au moins %d\n;La belligeranza attuale и almeno %d\n;La beligerancia actual es de al menos %d\n;Momentane Aggressivitдt liegt mindestens bei  %d\n;Aktualna wojowniczoњж wynosi minimum %d\n;;Текущая агрессивность не менее %d\n;;;X
TCNOT_WAR;%s NOT at war with %s\n;%s n'est PAS en guerre avec %s\n;%s NON и in guerra con %s\n;%s NO estб en guerra con %s\n;%s ist nicht mit %s im Krieg\n;%s nie prowadzi wojny z %s\n;;%s НЕ воюет с государством %s\n;;;X
