## STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;Extra1;Extra2;X
## ========================;========================;========================;========================;========================;========================;========================;========================;========================;;========================;X
##;;;;;;;;;;;X
##;MAJOR NOTE ABOUT THIS FILE:;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;This file is loaded before any other text files to ensure that any text replacements to strings defined here will be noted.;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;EDITING TIPS:;;;;;;;;;;X
##;;;;;;;;;;;X
##;Open this document in Excel, version 5 or later.;;;;;;;;;;X
##;To convert the semicolon-separated list to a normal Excel table, first click on the 'A' above to select the entire 'A' column.;;;;;;;;;;X
##;Select 'Data' -> 'Text to Columns' -> 'Delimited' -> 'Next';;;;;;;;;;X
##;Check 'Semicolon' (ONLY!) -> 'Finish';;;;;;;;;;X
##;Select column 'A' through 'K' (click + drag on letters above columns);;;;;;;;;;X
##;Right-click anywhere on the sheet (inside the selection) and select 'Column width' and set it so that only THREE columns are visible ('45' with 1024 x 768 screen resolution);;;;;;;;;;X
##;Right-click anywhere on the sheet again (still inside the selection) and select 'Format Cells' -> 'Alignment' -> check 'Wrap Text' + select 'Vertical: Top' -> 'OK';;;;;;;;;;X
##;Place the cursor in cell C2 and select 'Window' -> 'Freeze Panes' (allows you to scroll horizontally to see any language in the rightmost column while still having the string names/comments and the English original text in the left and middle column;;;;;;;;;;X
##;CAREFULLY read the instructions in cells B26 - B68;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTES TO TRANSLATORS:;;;;;;;;;;X
##;;;;;;;;;;;X
##;1) '%s' is for indicating where another string is inserted by the engine, and MAY NEVER BE REMOVED! If there are more than one '%s' in a string, they may NOT CHANGE PLACES.;;;;;;;;;;X
##;2) '%d' is for indicating where integer value is inserted by the engine, and MAY NEVER BE REMOVED! If there are more than one '%d' in a string, they may not change places.;;;;;;;;;;X
##;3) '%.0f' is for indicating where non-integer value is inserted by the engine, and MAY NEVER BE REMOVED! 0 can be replaced by another number and defines displayed digits after the decimal point. Add '+' in front of '.' (example: '%+.2f') to display the sign of the number.;;;;;;;;;;X
##;4) '%c' is for indicating where a single character is inserted by the engine, and MAY NEVER BE REMOVED! ;;;;;;;;;;X
##;5) '\%%' can be used to display a single '%' character in texts. Use that with caution and avoid if possible as it could cause issues if used improperly.;;;;;;;;;;X
##;6) '%t' is for indicating where the player's 'title' is inserted, however only in game message boxes.;;;;;;;;;;X
##;7) The characters '#' (hashmark), semicolon, '%' (percentage sign), '¶' (paragraph sign), quotation marks and '\' (backslash) MAY NOT BE USED (except when used as control codes as this will otherwise create serious problems!!! Quotation marks may not even be used in comments -- use a 'citation mark' (single) instead if necessary!);;;;;;;;;;X
##;8) A dollar sign, '$' will always automatically be replaced by the 'ducats' icon.;;;;;;;;;;X
##;9) Any row with a '#' in the first column (column 'A') will be ignored. However, you cannot use any paragraph characters in these rows!!!;;;;;;;;;;X
##;10) To insert a carriage return, insert a '\n' (backslash + n);;;;;;;;;;X
##;11) No formatting can be done in this file. To change the color of a text, insert the following codes in front of the word:;;;;;;;;;;X
##;TEXT COLORS (Red,Green,Blue values):;;;;;;;;;;X
##;§A;0,64,0;;;;;;;;;X
##;§B;0,0,192;;;;;;;;;X
##;§C;128,0,0;;;;;;;;;X
##;§D;255,255,0;;;;;;;;;X
##;§E;255,0,255;;;;;;;;;X
##;§F;255,128,0;;;;;;;;;X
##;§G;0,100,0;;;;;;;;;X
##;§H;128,128,128;;;;;;;;;X
##;§I;0,0,255;;;;;;;;;X
##;§J;0,192,0;;;;;;;;;X
##;§M;100,255,100;;;;;;;;;X
##;§N;255,100,100;;;;;;;;;X
##;§R;240,0,0;;;;;;;;;X
##;§W;255,255,255;;;;;;;;;X
##;§Y;208,232,248;;;;;;;;;X
##;§Z;0,0,0;;;;;;;;;X
##;§§;restores old color;;;;;;;;;X
##;Note that the color change will be applied to all words after the code, until the end of the line that the word is printed on. If several words should have a color change, put the code in front of each of them to be on the safe side. If only one word should have a color change, make sure to reset the color after the word.;;;;;;;;;;X
##;12) Unless otherwise specifically stated, length of words and texts does not really matter THAT much (message boxes, rollover help boxes and buttons WILL stretch to fit the text string). However you will notice once the translation is inserted that space IS limited in quite a few areas so be brief, and try not to use words that are considerably longer than the English original.;;;;;;;;;;X
##;13) ALL CELLS in column 'L' in this document MUST contain a character!;;;;;;;;;;X
##;14) The LAST CELL in the 'A' column MUST contain the string '#EOF';;;;;;;;;;X
##;15) If you want to begin a string with a ' (citation mark), you will need to type it twice (Excel will read the first one as a commentary which is not exported into the actual text database file);;;;;;;;;;X
##;16) Test any special punctuation symbols and characters for proper displaying by the game first, before using those in other texts.;;;;;;;;;;X
##;;;;;;;;;;;X
##;WHEN DONE:;;;;;;;;;;X
##;Save as 'Semicolon Separated (.csv)' format, and make sure file name is not changed.;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTE:;;;;;;;;;;X
##;If Excel complains about an 'Error in formula' when the cell content begins with a '+' or '-' sign, type a ' (citation mark) in front of the plus or minus.;;;;;;;;;;X
##;;;;;;;;;;;X
## ========================;========================;========================;========================;========================;========================;========================;========================;========================;;========================;X
## LANGUAGE;English;French;Italian;Spanish;German;Polish;Portuguese;Russian;Extra1;Extra2;X
## ========================;========================;========================;========================;========================;========================;========================;========================;========================;;========================;X
ALLIANCE_ENTENTE;T. Entente;Triple Entente;Triplice Intesa;Triple Entente;Entente;Ententa;;Антанта;;;X
NPERSONALITY_TODT;Organization 'Todt';L'Organisation 'Todt';Organizzazione 'Todt';Organizaciуn 'Todt';Die Organization 'Todt';Organizacja 'Todt';;Организация Тодта;;;X
DPERSONALITY_TODT;In 1938, Todt founded the Organization Todt proper as a consortium of the administrative offices which Todt had personally set up in the course of the Autobahn project, private companies as subcontractors and the primary source of technical engineering expertise. In 1941, Todt and his organization were further charged with a large project, the construction of an Atlantic wall to be built on the coasts of occupied France, the Netherlands, and Belgium.;En 1938, Todt fonda l'Organisation Todt, en tant que consortium des divers dйpartements administratifs qu'il avait mis en place durant le projet des Autobahns, des compagnies privйes ayant servi de sous-traitants et ayant йtй la principale source d'expertise technique en ingйnierie. En 1941, Todt et son organisation se virent chargйs d'un autre grand projet, la construction du Mur de l'Atlantique le long des cфtes de la France occupйe, des Pays-Bas et de la Belgique.;Nel 1938 Todt fondт l'Organizzazione Todt come consorzio di uffici amministrativi che Todt aveva personalmente istituito nel corso del progetto Autobahn, aziende private come subappaltatori e fonte primaria di competenza tecnica ingegneristica. Nel 1941 Todt e la sua organizzazione vennero incaricati di realizzare un grande progetto, la costruzione di un muro atlantico sulle coste della Francia occupata, dei Paesi Bassi e del Belgio.;En 1938, Todt fundу la Organizaciуn Todt que era un consorcio de oficinas administrativas que Todt habнa creado personalmente en el curso del proyecto Autobahn, las compaсias privadas servнan como subcontratadoras y la primera fuente de ingenieros tйcnicos expertos. En 1941 fue contratado para un gran proyecto, la construcciуn de un muro Atlбntico que ocuparнa las costas de Francia, Paнses Bajos y Bйlgica.;Fritz Todt grьndete 1938 die nach ihm benannte 'Organisation Todt', die wдhrend des zweiten Weltkrieges unter anderem bei Grossprojekten wie dem Westwall, dem Atlantikwall und den U-Bootbunkern an der franzцsischen Kьste eingesetzt wurde. Im selben Jahr wurde er zum 'Generalbevollmдchtigten fьr die Bauwirtschaft' ernannt sowie ab dem 17. Mдrz 1940 zum Reichsminister fьr Bewaffnung und Munition. Er starb bei einem Flugzeugabsturz am 8. Februar 1942.;W 1938 r. Todt zaіoїyі organizacjк ktуr№ firmowaі swoim nazwiskiem, bкd№c№ konsorcjum, ktуre zrzeszaіo urzкdy zaіoїone przez Todta w ramach realizacji programu budowy autostrad, prywatne spуіki oraz podwykonawcуw. Organizacja byіa pierwszorzкdnym џrуdіem wiedzy eksperckiej potrzebnej w niemieckich przedsiкwziкciach inїynieryjnych. W 1941 r. Todt i jego organizacja otrzymaіa zadanie koordynacji wielkiego projektu, budowy Muru Atlantyckiego, ktуry miaі broniж wybrzeїa okupowanych Francji, Holandii i Belgii, przed wrog№ inwazj№.;;В 1938 году Тодт основал организацию Тодта в виде консорциума административные подразделений: те, которые Тодт лично создавал в ходе проекта автобана, частных компаний в качестве субподрядчиков и основного источника технических и инженерных знаний. В 1941 году Тодт и его организация были дополнительно заняты большим проектом, строительством Атлантического вала, который будет построен на берегах оккупированной Франции, Нидерландов и Бельгии.;;;X 
NPERSONALITY_BALDWIN;Guilty Man;Le Coupable;Colpevole;Hombre culpable;Der Schuldige;Winny czіowiek;;Виновный человек;;;X
DPERSONALITY_BALDWIN;Stanley Baldwin was a British Conservative politician, statesman and Prime Minister. Baldwin was essentially a One Nation Conservative. The onset of the Second World War would change his public image for the worse. Rightly or wrongly, Baldwin, along with Chamberlain and MacDonald, was held responsible for the United Kingdom's military unpreparedness on the eve of war in 1939.;Stanley Baldwin йtait un homme politique, un Conservateur britannique ainsi qu'un Premier Ministre. Baldwin fut principalement un 'One Nation Conservative'. Le dйbut de la Seconde Guerre mondiale allait changer son image publique pour le pire. А tort ou а raison, Baldwin, Chamberlain et MacDonald furent tenus pour responsables de l'imprйparation militaire du Royaume-Uni а la veille de la guerre, en 1939.;Stanley Baldwin fu un politico conservatore britannico, statista e primo ministro. Baldwin fu essenzialmente un conservatore patriottico. L'inizio della seconda guerra mondiale cambiт la sua immagine pubblica in peggio. A torto od a ragione, Baldwin, insieme a Chamberlain e MacDonald, venne ritenuto responsabile dell'impreparazione militare del Regno Unito alla vigilia della guerra nel 1939.;Stanley Baldwin fue un polнtico conservador britбnico, estadista y primer ministro. El comienzo de la 2a Guerra Mundial cambiarнa su imagen pъblica para peor. Verdad o no, Baldwin, junto con Chamberlain y MacDonald, fueron considerados responsables de la falta de preparaciуn del ejйrcito britбnico en el principio de la guerra.;Stanley Baldwin war ein britischer konservativer Politiker, Staatsmann und Premierminister. Der Beginn des zweiten Weltkrieges schadete seinem Ansehen sehr, da grosse Teile der britischen Bevцlkerung ihn und Chamberlain dafьr verantwortlich machten, daЯ Grossbritannien so schlecht auf den Krieg vorbereitet ist.;Stanley Baldwin byі brytyskim politykiem konserwatywnym, mкїem stanu i premierem Wielkiej Brytanii. Zasadniczo uosabiaі wszystkie cechy prawdziwego konserwatysty. Nadejњcie II Wojny Њwiatowej znacznie pogorszyіo jego wizerunek. Sіusznie lub nie, Baldwin wraz z Chamberlainem i MacDonaldem zostaі obarczony win№ za brak przygotowania Wielkiej Brytanii do prowadzenia wojny w 1939 r.;;Стэнли Болдуин был британским политиком-консерватором, государственным деятелем и премьер-министром. Болдуин был по сути представителем консерваторов Единой Нации . Начало Второй мировой войны ухудшило его имидж. Так или иначе, Болдуин, вместе с Чемберленом и Макдональдом, был ответственным за военную неподготовленность Соединенного Королевства накануне войны в 1939 году.;;;X
NPERSONALITY_SINCLAIR;Quex;Quex;Quex;Quex;Quex;Analizator kodуw;;Quex;;;X
DPERSONALITY_SINCLAIR;Admiral Sir Hugh Sinclair was a British intelligence officer. Between 1919 and 1921, he was Director of British Naval Intelligence, and helped to set up the Secret Intelligence Service (SIS, commonly MI6) before the Second World War. In 1938, with a second war looming, Sinclair set up Section D, dedicated to sabotage. In spring of 1938, using his own money, he bought Bletchley Park to be a wartime intelligence station.;L'amiral Sir Hugh Sinclair йtait un officier du renseignement britannique. Entre 1919 et 1921, il fut directeur du renseignement naval britannique et a aidй а mettre en place le Secret Intelligence Service (SIS, communйment appelй le MI6) avant la Seconde Guerre mondiale. En 1938, avec une nouvelle guerre en vue, Sinclair mis en place la Section D, vouйe au sabotage. Au printemps 1938, avec son propre argent, il achиta Bletchley Park pour en faire une station de renseignement en temps de guerre.;L'ammiraglio Sir Hugh Sinclair fu un ufficiale dell'intelligence britannica. Tra il 1919 e il 1921, fu il Direttore della British Naval Intelligence, e contribuм ad impostare il Secret Intelligence Service (SIS, comunemente MI6) prima della seconda guerra mondiale. Nel 1938, con una seconda guerra incombente, Sinclair istituм la Sezione D, dedicata al sabotaggio. Nella primavera del 1938, utilizzando il proprio denaro, comprт Bletchley Park, per costruirvi una stazione di intelligence in tempo di guerra.;El almirante Sir Hugh Sinclair fue un oficial de la Inteligencia britбnica. Entre 1919 y 1921, fue director de la Inteligencia Naval britбnica y ayudу a crear el Servicio de Inteligencia Secreto (SIS, comъnmente MI6) antes de la 2a Guerra Mundial. En 1938, con la segunda guerra acercбndose, Sinclair creу la Secciуn D, dedicada al sabotaje. En primavera de 1938, usando su dinero, comprу Bletchley Park para que fuese una estaciуn de inteligencia de guerra.;Admiral Sir Hugh Sinclair war ein britischer Geheimdienstoffizier. Zwischen 1919 und 1921 war er Direktor des Marinenachrichtendienstes und an der Grьndung des Secret Intelligence Service (kurz SIS oder auch als MI6 bekannt) beteiligt. 1938 grьndete er die 'Abteilung D', die auf Sabotageakte spezialisiert war und erstand auf eigene Kosten Bletchley Park, um dort einen kriegsmдssigen Nachrichtendienst aufzubauen.;Admiraі Sir Hugh Sinclair byі oficerem brytyjskiego wywiadu. Pomiкdzy 1919 i 1921 r. peіniі rolк dyrektora wywiadu brytyjskiej marynarki wojennej i wsparі wysiіki maj№ce na celu utworzenie Tajnej Sіuїby Wywiadowczej (SIS, popularniej zwanej MI6) przed wybuchem II Wojny Њwiatowej. W 1938 r., u progu wojny, Sinclair utworzyі Sekcjк D, ukierunkowan№ na prowadzenie sabotaїu. Wiosn№ 1938 r., wykorzystuj№c prywatne fundusze, kupiі Bletchley Park, gdzie zaіoїyі wojenne centrum wywiadowcze.;;Адмирал сэр Хью Синклер был британским офицером разведки. Между 1919 и 1921 году, он был директором Британской военно-морской разведки, и помог создать Секретную разведывательную службу (SIS, общеизвестную MI6) до Второй мировой войны. В 1938 году с приближением Второй мировой, Синклер создал раздел D, посвященный саботажу. Весной 1938 года, используя свои собственные деньги, он купил Блетчли-Парк, чтобы сделать станцией военной разведки.;;;X
NPERSONALITY_CHAMBERLAIN;The Pacifier;Le Pacificateur;Il Pacificatore;El pacificador;Der Friedenstifter;Pacyfista;;Успокоитель;;;X
DPERSONALITY_CHAMBERLAIN;Neville Chamberlain was a British Conservative politician who served as Prime Minister of the United Kingdom from May 1937 to May 1940. Chamberlain is best known for his appeasement foreign policy, and in particular for his signing of the Munich Agreement in 1938, conceding the Sudetenland region of Czechoslovakia to Germany.;Neville Chamberlain йtait un politicien conservateur britannique ayant servi comme Premier Ministre du Royaume-Uni de mai 1937 а mai 1940. Chamberlain est surtout connu pour sa politique d'apaisement а l'йtranger, et en particulier pour sa signature de l'accord de Munich en 1938, remettant la rйgion des Sudиtes de la Tchйcoslovaquie а l'Allemagne.;Neville Chamberlain fu un politico conservatore britannico che servм come Primo Ministro del Regno Unito dal mese di maggio 1937 al maggio 1940. Chamberlain и meglio conosciuto per la sua politica estera di accondiscendenza, ed in particolare per la sua firma dell'accordo di Monaco nel 1938, che concesse la regione cecoslovacca dei Sudeti alla Germania.;Neville Chamberlain fue un polнtico conservador britбnico que serviу como primer ministro del Reino Unido desde mayo de 1937 hasta mayo de 1940. Chamberlain fue muy conocido por su polнtica exterior, y en particular, por firmar el Acuerdo de Munich en 1938, concediendo la regiуn de Sudetenland de Checoslovaquia a Alemania.;Neville Chamberlain war ein britischer konservativer Politiker, der seinem Land von Mai 1937 bis Mai 1940 als Premierminister diente. Er wurde in erster Linie durch seine Beschwichtigungspolitik gegenьber dem deutschen Reich bekannt und seine Unterschrift unter den 'Vertrag von Mьnchen', in dem er seinen eigenen Verbьndeten, die Tschechoslowakei, dazu drдngte, das Sudetenland an das deutsche Reich abzutreten.;Neville Chamberlain byі brytyjskim politykiem konserwatywnym, ktуry sіuїyі jako premier Wielkiej Brytanii od maja 1937 do maja 1940 r. Chamberlain jest najlepiej znany ze swojej polityki appeasementu (іagodzenia konfliktуw poprzez ustкpstwa), w szczegуlnoњci za podpisanie Porozumieс Monachijskich w 1938 r., w ramach ktуrych zmuszono Czechosіowacjк do oddania rejonu sudeckiego Niemcom.;;Невилл Чемберлен был британским политиком-консерватором, который занимал пост премьер-министра Великобритании с мая 1937 по май 1940 года. Чемберлен известен за его внешнюю политику умиротворения, и в частности за подписание Мюнхенского соглашения в 1938 году, уступавшего Судетскую область Чехословакии Германии.;;;X
NPERSONALITY_HALIFAX;The Appeaser;Le Conciliateur;L'Accomodatore;El apaciguador;Der Beschwichtiger;Zwolennik appeasementu;;Соглашатель;;;X
DPERSONALITY_HALIFAX;The Viscount Halifax from 1934 until 1944, was one of the most senior British Conservative politicians of the 1930s, during which he held several senior ministerial posts, most notably as Foreign Secretary from 1938 to 1940. As such he is often regarded as one of the architects of the policy of appeasement prior to World War II.;Le vicomte Halifax a йtй l'un des plus hauts politiciens conservateurs britanniques de 1934 jusqu'en 1944, annйes durant lesquelles il occupa plusieurs hauts postes ministйriels, plus particuliиrement celui de Ministre des Affaires йtrangиres de 1938 а 1940. Comme tel, il est souvent considйrй comme l'un des architectes de la politique d'apaisement ayant prйcйdй la Seconde Guerre mondiale.;Visconte Halifax dal 1934 fino al 1944, fu uno dei piщ importanti politici conservatori britannici degli anni '30, durante i quali ricoprм diversi incarichi ministeriali di alto livello, in particolare, come ministro degli Esteri nel biennio 1938-1940. Come tale egli viene spesso considerato come uno degli architetti della politica di accondiscendenza prima della Seconda Guerra Mondiale.;El vizconde Halifax de 1934 hasta 1944, fue uno de los polнticos conservadores britбnicos mбs importantes de la dйcada de los aсos 30, cuando ocupaba varios puestos en ministerios, el mбs notable como Secretario de Asuntos Exteriores de 1938 a 1940. Es considerado el arquitecto de la polнtica de apaciguamiento antes de la 2a Guerra Mundial.;Einer der дltesten britischen konservativen Politker der 1930'er Jahre war Viscount Halifax. Wдhrend dieser Zeit bekleidete er in verschiedenen Regierungen hochrangige Posten. Am bekanntesten war dabei seine Rolle als Aussenminister von 1938 bis 1940 und die des Mitbegrьnders der Beschwichtigungspolitik kurz vor ENde des zweiten Weltkriegs.;Viscount Halifax byі w latach 1934-1944 jednym z najwaїniejszych brytyjskich politykуw konserwatywnych, obejmuj№c wiele stanowisk w rz№dzie, miкdzy innymi ministra spraw zagranicznych w latach 1938-1940. Byі przez to czкsto uwaїany za jednego z gіуwnych architektуw polityki appeasementu w latach przedwojennych.;;Виконт Галифакс с 1934 до 1944 г был одним из самых высокопоставленных британских политиков-консерваторов 1930-х годов, во время которых он занимал ряд руководящих министерских постов, в первую очередь, как министр иностранных дел с 1938 по 1940 год. Как таковой он часто рассматривается как один из архитекторов политики умиротворения до Второй мировой войны.;;;X
NPERSONALITY_CIANO;Fascist Crusader;Le Croisй Fasciste;Crociato fascista;Cruzado fascista;Der faschistische Kreuzritter;Faszystowski krzyїowiec;;Крестоносец фашизма;;;X
DPERSONALITY_CIANO;Gian Galeazzo Ciano was an Italian Minister of Foreign Affairs and Benito Mussolini's son-in-law. After 1939, Ciano became increasingly disenchanted with Nazi Germany and the course of World War II, although when the Italian regime embarked in the ill-advised parallel war alongside Germany, he went along fairly convinced, even through the terribly-devised Italian invasion of Greece and its subsequent setbacks. Ciano was effectively executed for dissenting against the Duce's will.;Gian Galeazzo Ciano fut un ministre italien des Affaires йtrangиres, et le beau-fils de Benito Mussolini. Aprиs 1939, Ciano devint de plus en plus dйзu par l'Allemagne nazie et par le cours de la Seconde Guerre mondiale, aprиs avoir йtй convaincu du bien-fondй d'entrer en guerre au cфtй de l'Allemagne, y compris aprиs l'invasion horriblement mal conзue de la Grиce par l'Italie. Ciano fut exйcutй pour s'кtre opposй а la volontй du Duce.;Gian Galeazzo Ciano fu un ministro italiano degli Affari Esteri ed il genero di Benito Mussolini. Dopo il 1939, Ciano divenne sempre piщ disincantato riguardo alla Germania nazista ed il corso della Seconda Guerra Mondiale, anche se quando il regime italiano si imbarcт nella sconsiderata guerra parallela a fianco della Germania, si associт in modo abbastanza convinto, anche dopo l'invasione, terribilmente congegnata, italiana della Grecia e le successive battute d'arresto. Ciano fu ucciso a causa del suo dissenso contro la volontа del Duce.;Gian Galeazzo Ciano fue Ministro de Asuntos Exteriores y yerno de Benito Mussolini. Despuйs de 1939, Ciano empezу a estar desencantado con la Alemania Nazi y con el curso de la 2a Guerra Mundial, aun cuando el rйgimen italiano entrу en la misma guerra que Alemania, seguнa igual de convencido, incluso con el terrible planeamiento de la invasiуn de Grecia y sus consecuencias. Ciano fue ejecutado por disentir de la voluntad del Duce.;Gian Galeazzo Ciano war italienischer Aussenminister und Benito Mussolinis Schwiegersohn. Ab 1939 wurde er zunehmend vom nationalsozialistischen Deutschland und dem Kriegsverlauf desillusioniert, auch wenn er trotz des italienischen Kriegsbeitritts und der schlecht geplanten und katastrophal verlaufenden Invasion Griechenlands als ьberzeugter Anhдnger dieser Politik auftrat. Ciano wurde 1944 zum Tode verurteilt und hingerichtet, weil er fьr Mussolinis Absetzung gestimmt hatte.;Gian Galeazzo Ciano byі wіoskim ministrem spraw zagranicznym i ziкciem Benito Mussoliniego. Po 1939 r. Ciano byі coraz bardziej rozczarowany nazistowskimi Niemcami oraz przebiegiem II Wojny Њwiatowej. Pomimo, їe wіoski reїim podj№і brzemienn№ w skutkach decyzjк prowadzenia wojny rуwnolegle ze swoim sojusznikiem, pozostaі jednak wierny tej polityce Mussoliniego, nawet w obliczu fatalnie przeprowadzonej inwazji na Grecjк i innych niepowodzeс. Ciano zostaі jednak w koсcu w praktyce zgіadzony za opуr wobec woli Duce.;;Джан Галеаццо Чиано был итальянским министром иностранных дел и зятем Бенито Муссолини. После 1939 года Чиано все более разочаровывался нацистской Германией и ходом Второй мировой войны, хотя, когда итальянские власти начали опрометчиво параллельную войну наряду с Германией, он оставался вполне убежденным, даже после итальянского вторжения в Грецию и последующие неудачи. Чиано был казнен за противодействие воли дуче.;;;X
NPERSONALITY_AUTARKIC;The Fascist Autarkic;L'Autarcique Fasciste;Il fascista autarchico;El Fascista autбrquico;Der faschistische Autarkist;Faszystowski autarkista;;Автракистский фашист;;;X
DPERSONALITY_AUTARKIC;Benito Mussolini was an Italian politician who led the National Fascist Party and is credited with being one of the key figures in the creation of Fascism. Mussolini pushed for government control of business: by 1935, Mussolini claimed that three quarters of Italian businesses were under state control. He also attempted to turn Italy into a self-sufficient autarky, instituting high barriers on trade with most countries except Germany.;Benito Mussolini йtait un homme politique italien qui a dirigй le Parti national fasciste, et est reconnu comme йtant l'une des figures clйs dans la crйation du fascisme. Mussolini fit pression pour le contrфle gouvernemental des entreprises: en 1935, Mussolini affirma que trois quarts des entreprises italiennes йtaient sous contrфle de l'Йtat. Il tenta йgalement de transformer l'Italie en autarcie, en instituant des barriиres commerciales йlevйes avec la plupart des pays, а l'exception de l'Allemagne.;Benito Mussolini fu un politico italiano che guidт il Partito Nazionale Fascista ed и accreditato come una delle figure chiave per la creazione del fascismo. Mussolini spinse per il controllo governativo dell'economia: dal 1935, Mussolini sostenne che i tre quarti delle imprese italiane erano sotto il controllo statale. Tentт anche di trasformare l'Italia in un'autarchia autosufficiente, istituendo alti dazi sul commercio con la maggior parte dei Paesi, tranne la Germania.;Benito Mussolini fue un polнtico italiano que lideraba el Partido Nacional Fascista y es considerado como una de las figuras creadoras del Fascismo. Mussolini presionу para hacerse con el control gubernamental de los negocios: en 1935, Mussolini afirmу que las tres cuartas partes de los negocios italianos estaban controlados por el Estado. Intentу hacer a Italia una autarquнa autosuficiente, poniendo grandes barreras en el comercio con la mayorнa de paнses expecto con Alemania.;Benito Mussolini war ein italienischer Politiker und Anfьhrer der nationalen faschistischen Partei. Eines der Ziele seiner Regierung war, die gesamte Wirtschaftsleistung Italiens unter staatliche Kontrolle zu bekommen, was er im Jahre 1935, nach eigenen Angaben, auch zu 75 Prozent geschafft hatte. Desweiteren versuchte er, Italien von Importen unabhдngig zu machen und errichtete Handelsbarrieren gegen die meisten Staaten, wobei das deutsche Reich eine Ausnahme bildete.;Benito Mussolini byі wіoskim politykiem, przywуdc№ Narodowej Partii Faszystowskiej, wiod№c№ siі№ tworz№c№ ruch faszystowski. Mussolini byі orкdownikiem kontroli paсstwa nad biznesem: do 1935 r. wedіug Mussoliniego rz№d kontrolowaі juї trzy czwarte wіoskich spуіek. Prуbowaі on rуwnieї przeksztaіciж Wіochy w samowystarczalne paсstwo autarkiczne, wprowadzaj№c wysokie bariery celne w handlu z wiкkszoњci№ krajуw poza Niemcami.;;Бенито Муссолини был итальянским политиком, который возглавлял Национальную фашистскую партии, который был одной из ключевых фигур в создании фашизма. Муссолини стремился к государственному контролю над бизнесом: к 1935 году, Муссолини утверждал, что три четверти итальянских предприятий были под контролем государства. Он также пытался превратить Италию в самодостаточную автаркию, вводя серьезные барьеры в торговле с большинством стран, за исключением Германии.;;;X
NPERSONALITY_PARIANI;Under-Secretary of War;Le Sous-Secrйtaire а la Guerre;Sottosegretario alla Guerra;Sub-Secretario de Guerra;Der Unter-Staatsekretдr;Podsekretarz ds. wojny;;Заместитель Военного министра;;;X
DPERSONALITY_PARIANI;Alberto Pariani was an Italian general. He fought during World War I, and ended the war as a commander of the 6th Alpini Regiment. From 1934 to 1936 he was Deputy Chief of the General Staff, and from 1936 to 1939 he was Chief of the General Staff and Under-Secretary of War.;Alberto Pariani fut un gйnйral italien. Il combattit durant la Premiиre Guerre mondiale, et termina la guerre comme Commandant du 6e rйgiment Alpini. De 1934 а 1936, il fut chef-adjoint de l'йtat-major gйnйral, et fut Chef d'йtat-major gйnйral et Sous-Secrйtaire а la Guerre de 1936 а 1939.;Alberto Pariani fu un generale italiano. Combattи durante la prima guerra mondiale, e finм la guerra come comandante del 6 Reggimento Alpini. Dal 1934 al 1936 fu Sottocapo di Stato Maggiore, e dal 1936 al 1939 fu capo di stato maggiore e Sottosegretario alla guerra.;Alberto Pariani fue un general italiano. Luchу en la 1a Guerra Mundial y terminу la guerra como comandante del 6o Regimiento Alpino. De 1934 a 1936 fue diputado Jefe del Estado Mayor y desde 1936 a 1939 Jefe del Estado Mayor y Subsecretario de guerra.;Alberto Pariani war ein italienischer General, der das Ende des 1. Weltkrieges als Kommandeur des 6. 'Alpini'-Regiments erlebte. Von 1934 bis 1936 war er stellvertretender Generalsstabschef und von 1936 bis 1939 Chef des Generalstabes sowie Unterstaatssekretдr im Kriegsministerium.;Alberto Pariani byі wіoskim generaіem. Walczyі w czasie I Wojny Њwiatowej, ktуr№ zakoсczyі jako dowуdca 6. Regimentu Alpejskiego. Od 1934 do 1936 r. peіniі obowi№zki zastкpcy szefa sztabu wіoskiej armii, a w latach 1936-1939 byі szefem sztabu oraz podsekretarzem ds. wojny.;;Альберто Париани был итальянским генералом. Он воевал во время Второй мировой войны, и закончил войну в качестве командира 6го Альпийского полка. С 1934 по 1936 год он был заместителем начальника Генерального штаба, а с 1936 по 1939 год он был начальником Генерального штаба и заместителем Военного министра;;;X
NPERSONALITY_CAVAGNARI;Old School Admiral;L'Amiral de la vieille йcole;Ammiraglio della vecchia scuola;Almirante de la Vieja Escuela;Der Admiral der alten Schule;Staroњwiecki admiraі;;Адмирал старой школы;;;X
