y;English;French;Italian;Spanish;German;Polish;Portugese;Russian;;Extra2;X
TUTORIAL_5_A4_NAME;Divisions;Divisions;Divisioni;Divisiones;Divisionen;Dywizje;;Дивизии;;;X
TUTORIAL_5_A4_DESC;Now look at the division boxes. The icons show the type of division, i.e. infantry, tank, motorized infantry etc. Next to the icon are two bars which are vitally important. These represent Strength (red) and Organization (green). Strength is basically the size, and Organization is the cohesion of the division. A high organization makes the division fight better. It is decreased when the division is engaged in combat. If Organization gets too low, the unit will flee. When Strength reaches zero, the unit has been destroyed. Strength for each division is also shown as a bar under the units on the map. The coloring of the bar indicates the organization of the division.;Regardons maintenant les fenкtres de division. Les icфnes montrent le type de division, c.а.d. infanterie, char, infanterie motorisйe, etc. A cфtй de l'icфne se trouvent deux barres d'une importance vitale. Elles reprйsentent la Force (rouge) et l'Organisation (vert). La Force est, en fait, la taille, et l'Organisation reprйsente la cohйsion de la division. Une organisation de haut niveau permet а la division de mieux combattre. Elle diminue quand la division prend part а un combat. Si l'Organisation baisse trop, l'unitй s'enfuira. Quand la Force atteint zйro, l'unitй est dйtruite. La Force de chacune des divisions est йgalement affichйe sous forme de barre, en dessous des unitйs sur la carte. La couleur de la barre indique l'organisation de la division.;Osserva ora i riquadri delle divisioni. Le icone evidenziano il tipo di divisione, cioи fanteria, carro armato, fanteria motorizzata ecc. Accanto all'icona compaiono due barre . Esse rappresentano Forza (in rosso) e Organizzazione (in verde). La forza rappresenta le dimensioni, mentre l'organizzazione il grado di coesione della divisione. Un alto livello di organizzazione consente alla divisione di combattere meglio. Questo valore diminuisce quando la divisione и impegnata in combattimento. Se l'organizzazione diminuisce troppo, l'unitа batterа la ritirata. Quando invece la forza raggiunge il livello zero, significa che l'unitа и stata distrutta. La forza viene visualizzata anche sulla mappa dalla barra sotto l'unitа. Il colore della barra indica l'organizzazione.;Ahora mira los recuadros de las divisiones. Los iconos muestran el tipo de divisiуn, por ejemplo de infanterнa, de carros de combate (tanques), motorizada, etc. Junto al icono hay dos barras de vital importancia. Representan la fuerza (roja) y la organizaciуn (verde). La fuerza es bбsicamente el tamaсo, y la organizaciуn es la cohesiуn de la divisiуn. Una gran organizaciуn hace que la divisiуn luche mejor. Se reduce cuando estб en combate. Si la organizaciуn baja demasiado, la unidad huirб. Cuando la fuerza llega a cero la unidad resultarб destruida. La fuerza de cada divisiуn aparece tambiйn como una barra bajo las unidades sobre el mapa. El color de la barra seсala la organizaciуn de la divisiуn.;Schauen wir uns jetzt einmal die Divisionskдstschen an. Die Symbole zeigen die Divisionsart an, z.B. Infanterie, Panzer, motorisierte Infanterie, usw. Neben den Symbolen gibt es zwei Leisten, die ausgesprochen wichtig sind. Sie zeigen die Stдrke (rot) und die Organisation (grьn) an. Die Stдrke ist im wesentlichen die GrцЯe und Organisation die Kampfbereitschaft der Division. Eine hohe Organisation sorgt dafьr, dass die Division besser kдmpft. Sie fдllt im Kampf ab, wenn die Division kдmpft. Wenn die Stдrke auf Null ist, dann wurde die Einheit vernichtet. Die Stдrke fьr jede Division wird auch als Leiste unterhalb der Einheiten auf der Karte angezeigt. Die Farbe der Leiste zeigt die Organisation der Division an.;Popatrz teraz na symbole dywizji. Kaїdy z nich informuje Ciк o typie wojska, z ktуrym masz doczynienia (piechota, piechota zmechanizowana, czoіgi itp.) Obok kaїdego symbolu znajduj№ siк dwa paski - czerwony informuje Ciк o sile jednostki, a zielony o jej zorganizowaniu. Siіa to po prostu iloњж їoіnierzy wchodz№cych w skіad dywizji, a zorganizowanie oznacza spуjnoњж i morale walcz№cych. Dobrze zorganizowane armie walcz№ lepiej. Wskaџnik ten zmniejsza siк podczas walki, a jeїeli spadnie zbyt nisko, jednostka ucieknie z pola bitwy. Siіa kaїdej dywizji jest takїe widoczna na mapie, jako pasek pod ikonk№ jednostki. Kolor paska oznacza poziom zorganizowania.;;Теперь посмотрите на дивизии. Значок указывает на тип дивизии (пехота, танки, мотопехота и т.д.). Рядом со значком расположены два важных указателя. Это боеспособность (красный) и организация (зеленый). Боеспособность зависит от наличия людей и техники, а организация - от сплоченности и управляемости. Дивизии с высоким уровнем организации сражаются лучше. Во время боя организация дивизии падает. Если организация становится слишком низкой, часть обращается в бегство. Когда значение организации достигает нуля, часть перестает существовать. Боеспособность каждой дивизии показана также полоской под частями на карте. Цвет полоски зависит от уровня организации дивизии.;;;X
TUTORIAL_5_A5_NAME;Situation awareness;Connaissance de la situation;Conoscenza della situazione;Conciencia de la situaciуn;Einschдtzung der Situation;Poznaj sytuacjк na polu walki;;Знакомство с обстановкой;;;X
TUTORIAL_5_A5_DESC;Now let's take a deeper look at the situation. In Deutsch Krone you have 1 tank, 2 motorized infantry and 2 infantry divisions. These are your strongest offensive units. In Stolp, there are 3 infantry divisions. In Elbing you have 2 infantry and 1 tank divisions. Now look at the supply-map mode. Notice that the province of Elbing is red. That is because it is cut off from its supply in Stolp. Attacking with the unit in Elbing would be suicidal unless you can create an open line of supply to Stolp.;Regardons maintenant la situation plus en dйtail. A Deutsch Krone, vous avez une div. de chars, 2 div. d'infanterie motorisйe et 2 div. d'infanterie. Il s'agit de vos unitйs d'offensive les plus fortes. A Stolp, vous avez 3 div. d'infanterie. A Elbing, vous avez 2 div. d'infanterie et 2 div. de chars. Regardons maintenant le type de carte Approvisionnement. Vous remarquerez que la province d'Elbing est en rouge. C'est parce qu'elle est coupйe de son approvisionnement. Lancer une offensive avec votre unitй d'Elbing serait suicidaire, а moins que vous ne crйiez une ligne d'approvisionnement ouverte avec Stolp.;Osserviamo ora piщ a fondo la situazione. A Deutsch Krone disponi di 1 divisione carro armato, 2 divisioni di fanteria motorizzata e 2 divisioni di fanteria. Sono le divisioni impegnate nella tua principale azione di attacco. A Stolp ci sono 3 divisioni di fanteria. A Elbing hai 2 divisioni di fanteria e 1 divisione carro armato. Osserva adesso la Mappa dei rifornimenti. Nota che la provincia di Elbing и contrassegnata in rosso, ciт и dovuto al fatto che и stata isolata dai rifornimenti situati a Stolp. Condurre un attacco con l'unitа di Elbing sarebbe un suicidio, a meno che tu non riesca ad aprire un canale di collegamento rifornimenti fino a Stolp.;Ahora echemos un vistazo a la situaciуn. En Kьstrin tienes una divisiуn de tanques, dos de infanterнa motorizada y dos de infanterнa. Son tus unidades de ataque mбs fuertes. En Stolp hay tres divisiones de infanterнa. En Elbing (o Elblag) tienes dos de infanterнa y una de tanques. Ahora mira el modo de mapa de suministros. Observa que la provincia de Elbing (Elblag) estб en rojo. Eso es porque estб aislada de sus suministros en Stolp. Atacar con la unidad de Elbing serнa un suicidio, a no ser que logres abrir una lнnea de abastecimiento hasta Stolp.;In Deutsch Krone haben Sie jetzt 1 Panzerdivision, 2 motorisierte Infanterie-Divisionen und 2 Infanterie-Divisionen. Dies sind Ihre stдrksten Angriffseinheiten. In Stolp stehen 3 Infanterie-Divisionen. In Elbing 2 Infanterie- und 1 Panzerdivision. Schauen Sie sich jetzt den Versorgungs-Kartenmodus an. Beachten Sie, dass die Provinz Elbing rot eingezeichnet ist. Das rьhrt daher, dass sie von ihrer Versorgung in Stolp abgeschnitten wurde. Wenn Sie mit der Einheit in Elbing angreifen wьrden, dann kдme das einem Selbstmord gleich, es sei denn, Sie kцnnten eine offene Versorgungslinie nach Stolp erschaffen.;Przyjrzyjmy siк bliїej naszej sytuacji. W Deutsch Krone (Waіczu) masz jedn№ dywizjк pancern№, dwie zmechanizowane i dwie dywizje piechoty. To s№ Twoje najsilniejsze jednostki ofensywne. W Stolp (Sіupsku) znajduj№ siк trzy dywizje piechoty, a w Elbing (Elbl№gu) dwie dywizje piechoty i jedna pancerna. Zauwaї, їe prowincja Elbing jest podњwietlona na czerwono. Oznacza to, їe jest odciкta od џrуdіa zaopatrzenia w Sіupsku. Atak jednostkami z Elbl№ga bкdzie samobуjstwem, dopуki nie przywrуcisz lini zaopatrzeniowych ze Sіupska. ;;Теперь давайте внимательно рассмотрим обстановку. В Deutsch Krone у вас одна танковая дивизия, 2 мотопехотные и 2 пехотные дивизии. Это самая сильная ударная группировка. В Stolp 3 пехотных дивизии. В Elbing 2 пехотных и одна танковая дивизия. Теперь посмотрим на карту снабжения. Провинция Elbing выделена красным цветом, так как отрезана от снабжения из провинции Stolp. Бросать в атаку часть из Elbing будет просто самоубийством до тех пор, пока вы не создадите линию снабжения между Elbing и Stolp. ;;;X
TUTORIAL_5_A6_NAME;The plan;Plan;Il piano;El plan;Der Plan;Plan;;План;;;X
TUTORIAL_5_A6_DESC;You primary objective is to take the province of Gdynia and create a supply line to your unit in Elbing. Then you will be able to use all your units to attack the Polish stronghold in Danzig from multiple directions. After that it should be easy to wipe out any remaining Polish units in the south. Remember to always attack with as much force as possible to avoid losing too much in organization. Stacking too many units in one province will give you a disadvantage, so try attacking from many directions. If the organization of a division gets low, simply let the unit rest.;Votre objectif premier est de vous emparer de la province de Gdynia et de crйer une ligne d'approvisionnement pour votre unitй d'Elbing. Vous devrez ensuite vous servir de toutes vos unitйs pour attaquer le bastion polonais de Danzig, et ce en а partir de multiples directions. Aprиs quoi il devrait кtre facile d'йcraser les unitйs polonaises restantes au sud. N'oubliez pas qu'il faut toujours attaquer avec le plus de force possible pour йviter de perdre trop d'organisation. Accumuler trop d'unitйs dans une mкme province est dйsavantageux, nous vous recommandons donc de lancer vos offensives а partir de plusieurs directions. Si l'organisation d'une division baisse trop, laissez-la simplement se reposer.;Il tuo obiettivo principale и impossessarti della provincia di Gdynia e creare un canale di rifornimenti fino all'unitа di Elbing. Dopodichй sarai in grado di utilizzare tutte le tue unitа per attaccare la fortezza polacca di Danzica da molteplici direzioni. Successivamente dovrebbe risultare facile spazzare via eventuali unitа polacche rimaste a sud. Ricorda di attaccare sempre con tutte le forze possibili per evitare di riportare perdite troppo grandi in termini di organizzazione. Concentrare troppe unitа nella stessa provincia, d'altra parte, costituirebbe uno svantaggio, perciт cerca di attaccare da piщ direzioni. Se l'organizzazione di una divisione diminuisce, basterа far riposare l'unitа.;Tu objetivo principal es tomar la provincia de Gdynia y crear una lнnea de suministro hasta tu unidad en Elbing (Elblag). Entonces podrбs emplear todas las unidades para atacar la fortaleza polaca en Danzig (Gdansk) desde varias direcciones. Despuйs de eso, deberнa ser fбcil eliminar las restantes unidades polacas en el sur. Recuerda atacar siempre con tanta fuerza como te sea posible para asн evitar perder demasiada organizaciуn. Reunir demasiadas unidades en una provincia te pondrб en desventaja, asн que intenta atacar desde varias direcciones. Si la organizaciуn de una unidad baja, deja que descanse.;Ihr vorrangiges Ziel ist es, die Provinz Gdynia einzunehmen und eine Versorgungslinie fьr Ihre Einheit in Elbing zu schaffen. Dann werden Sie in der Lage sein, die polnische Hochburg in Danzig von mehreren Richtungen aus mit allen Einheiten einzunehmen. Danach sollte es einfach sein, alle verbleibenden polnischen Einheiten im Sьden zu vernichten. Greifen Sie immer mit so viel Einheiten wie mцglich an, um mцglichst wenig Organisation zu verlieren. Zu viele Einheiten in einer Provinz wirken sich nachteilig aus, es empfiehlt sich eher, aus mehreren Richtungen anzugreifen, so kann man, wenn die Organisation einer Einheit sinkt, diese Einheit ruhen lassen.;Twoim pierwszym zadaniem jest odzyskanie prowincji Gdynia i zorganizowanie lini zaopatrzeniowej do Elbl№ga. Wtedy bкdziesz mуgі uderzyж na umocnienia w Gdaсsku z wielu stron jednoczeњnie. Po zwyciкstwie w Gdaсsku, zniszczenie pozostaіych polskich jednostek na poіudniu bкdzie tylko formalnoњci№. Pamiкtaj, aby zawsze atakowaж z maksymaln№ moїliw№ przewag№ - w ten sposуb unikniesz utraty poziomu zorganizowania. Zgrupowanie zbyt wielu jednostek w jednej prowincji obniїy ich wartoњж bojow№, wiкc zawsze warto atakowaж z wiкkszej iloњci kierunkуw. Jeїeli zorganizowanie wojsk opadnie na zbyt niski poziom, pozwуl im po prostu odpocz№ж.;;Ваша главная цель - захватить провинцию Гдыня и создать линию снабжения для вашей части в Эльбинге. Тогда вы сможете использовать все ваши части для наступления на укрепленный Данциг с нескольких направлений. После этого вы легко сможете разгромить остатки польских войск на юге. Всегда старайтесь бросать в наступление максимум войск, чтобы избежать больших потерь в организации. Сосредоточение большого количества частей в одной провинции невыгодно из-за штрафов, поэтому старайтесь атаковать сразу с нескольких направлений. Если организация дивизии падает слишком низко, просто дайте ей отдых. ;;;X
TUTORIAL_5_A7_NAME;The Orders;Ordres;Gli Ordini;Las уrdenes;Die Befehle;Rozkazy;;Приказы;;;X
TUTORIAL_5_A7_DESC;First, select all your units by dragging a box around the entire map. Now right click on the province of Gdynia to bring up the attack dialog. Now select SUPPORT ATTACK, ignore the time settings and click ok. Support Attack is an order telling your units to participate in any attack on the province without initiating combat itself. Support attack is also good since the unit will not move if the objective is conquered. Now select both units in Stolp and issue a plain ATTACK order. The presentation will continue when Gdynia is conquered.;Pour commencer, sйlectionnez toutes vos unitйs en crйant une fenкtre autour de l'ensemble de la carte avec votre souris. Maintenant cliquez avec le bouton droit de la souris sur la province de Gdynia pour obtenir le dialogue d'attaque. Sйlectionnez SOUTENIR L'ATTAQUE, ignorez les paramиtres de temps et cliquez sur OK. 'Soutenir l'attaque' ordonne а vos unitйs de participer а toutes les attaques faites sur la province, sans provoquer le combat elles-mкmes. Un soutien de l'attaque est intйressant car l'unitй ne bougera pas en cas de conquкte de l'objectif. Veuillez а prйsent sйlectionner les deux unitйs de Stolp, et donner un ordre d'ATTAQUE normale. La prйsentation continuera quand Gdynia aura йtй conquise.;Seleziona innanzitutto tutte le tue unitа tracciando un riquadro per tutta la mappa. Clicca ora con il pulsante destro sulla provincia di Gdynia per visualizzare la finestra di dialogo dell'attacco. Seleziona ora SOSTIENI ATTACCO, tralascia l'impostazione del tempo e clicca OK. Quest'ordine comunica alle tue unitа di partecipare a qualsiasi attacco abbia luogo nella provincia senza prendere alcuna iniziativa di combattimento. Il vantaggio di quest'ordine sta anche nel fatto che l'unitа non si sposterа una volta conquistato l'obiettivo. Seleziona ora entrambe le unitа di Stolp e impartisci un semplice ordine di ATTACCO. La presentazione continuerа una volta che Gdynia sarа conquistata.;Primero selecciona todas tus unidades trazando un recuadro alrededor de todo el mapa. Ahora haz clic derecho sobre la provincia de Gdynia para abrir la ventana de diбlogo de ataque. Ahora selecciona 'APOYAR ATAQUE', haz caso omiso de los ajustes temporales y haz clic en 'Aceptar'. 'Apoyar ataque' es una orden que dice a tus unidades que participen en cualquier ataque a la provincia sin iniciar el propio combate. Esta opciуn tambiйn es buena porque la unidad no se moverб si el objetivo resulta conquistado. Ahora selecciona las dos unidades de Kьstrin y da la orden 'ATAQUE', sin mбs.  La presentaciуn continuarб cuando Gdynia estй tomada.;Wдhlen Sie zunдchst all Ihre Einheiten aus, indem Sie einen Rahmen um die gesamte Karte ziehen. Klicken Sie mit der rechten Maustaste auf die Provinz Bygdogoszcx um das Dialogfeld Angriff zu цffnen. Wдhlen Sie ANGRIFF UNTERSTЬTZEN, ignorieren Sie die Zeiteinstellungen und klicken Sie auf OK. Angriff unterstьtzen ist ein Befehl, der Ihre Einheiten auffordert, bei einem Angriff in der Provinz teilzunehmen ohne den Kampf selbst zu beginnen. Der Befehl empfiehlt sich auch, weil die Einheit sich nicht bewegt, wenn das Zielobjekt besiegt wurde. Wдhlen Sie jetzt beide Einheiten in Kьstrin aus und geben Sie den Befehl zum ANGRIFF. Das Tutorial wird fortgesetzt, sobald Gdynia erobert wurde.;Najpierw zaznacz wszystkie swoje jednostki na mapie, a nastкpnie kliknij PPM na Gdyni i wydaj jednostkom rozkaz 'Wspieraj atak' (zignoruj ustawienia czasu). Teraz Twoje wojska wezm№ udziaі w kaїdym ataku na t№ prowincjк, nie rozpoczynaj№c jednak walki samodzielnie. Drug№ zalet№ tego rozkazu jest fakt, їe wojska wsparcia nie przemieszcz№ siк do zdobytej prowincji po zakoсczeniu dziaіaс. Teraz wybierz jednostki w Sіupsku i wydaj im rozkaz ataku na Gdyniк. Po zdobyciu tej prowincji przejdziemy do kolejnej czкњci samouczka..;;Для начала обведите курсором всю карту, чтобы выделить все ваши части. Затем щелкните правой кнопкой по провинции Гдыня, чтобы вызвать окно атаки. Теперь выберите пункт 'Поддержка атаки', не устанавливая время, и нажмите ОК. По приказу 'Поддержка атаки' ваши части примут участие в любой атаке на указанную провинцию, но не начнут ее сами. Поддержка атаки хороша еще и тем, что часть не станет перемещаться, если провинция будет захвачена. А теперь выберите две части в Stolp и отдайте приказ 'Атака'. Когда Гдыня будет захвачена, последует продолжение.;;;X
TUTORIAL_5_A8_NAME;You have gained control of Gdynia!;Vous vous кtes emparй de Gdynia !;Hai ottenuto il controllo di Gdynia!;ЎHas tomado el control de Gdynia!;Sie haben Gdynia erobert!;Zdobyіeњ Gdyniк!;;Вы захватили контроль над провинцией Гдыня!;;;X
TUTORIAL_5_A8_DESC;Congratulations on conquering Gdynia. You should now have a supply line from Stolp to your unit in Elbing, making it ready for action. Now make a coordinated attack on Danzig using Support Attacks from Stettin and Gdynia. Attack Danzig from Elbing. After that you are free to move your units in order to conquer Bydgoszcz.;Fйlicitation, vous avez conquis Gdynia Vous devriez maintenant disposer d'une ligne. d'approvisionnement entre Settin et votre unitй d'Elbing, ce qui la rend prкte а l'action. Maintenant, lancez une offensive coordonnйe sur Danzig а l'aide des soutiens d'attaque de Stettin et de Gdynia Attaquez Danzig en partant d'Elbing. Aprиs cela, vous serez libre de dйplacer vos unitйs pour conquйrir Poznan.;Congratulazioni per la conquista di Gdynia. Ora dovresti disporre di un canale di rifornimento che va da Stettin alla tua unitа di Elbing, rendendo quest'ultima in grado di agire. Esegui ora un attacco coordinato su Danzica utilizzando il comando Sostieni Attacco da Stettin e Gdynia e il comando Attacco da Elbing. A questo punto sarai in grado di spostare le truppe per poter conquistare Poznan.;Enhorabuena por haber conquistado Gdynia. Ahora deberнas tener una lнnea de suministros desde Stettin hasta tu unidad de Elbing (Elblag), lo que permite que estй lista para la acciуn. Ahora haz un ataque coordinado sobre Danzig (Gdansk) usando la orden 'Apoyar ataque' desde Stettin y Gdynia. Ataca Danzig desde Elbing. Despuйs de eso eres libre de trasladar tus unidades para conquistar Poznan (Posen).;Hochachtung, Sie haben Gdynia erobert! Sie verfьgen jetzt ьber eine Versorgungslinie von Stettin bis zu Ihrer Einheit in Elbing und kцnnen mit dem Angriff beginnen. Befehlen Sie den koordinierten Angriff auf Danzig mit Angriff Unterstьtzen-Befehlen in Stettin und Bygdogoszcz. Greifen Sie Danzig von Elbing aus an, danach steht es Ihnen frei, Ihre Einheiten zu bewegen um Poznan zu erobern.;Gratulacje! Udaіo Ci siк zaj№ж Gdyniк, dziкki czemu Twoje jednostki w Elbl№gu maj№ dostкp do zaopatrzenia ze Sіupska. Rozpocznij teraz skoordynowany atak na Gdaсsk, wspieraj№c gіуwne uderzenie z Elbl№ga wojskami ze Sіupska i Gdyni. Po zajкciu portu іatwo pokonasz polskie siіy, stacjonuj№ce w Bydgoszczy.;;Поздравляем вас с захватом Гдыни. Теперь у вас есть линия снабжения от Штеттина до Эльбинга. Часть в Эльбинге готова к бою. Пора начинать скоординированную атаку на Данциг. Отдайте приказ 'Поддержка атаки' частям в Штеттине и Гдыне и простой приказ 'Атака' частям в Эльбинге. После этого вы можете захватить Познань. ;;;X
TUTORIAL_5_A9_NAME;Victory!;Victoire !;Vittoria!;ЎVictoria!;Sieg!;Zwyciкstwo!;;Победа!;;;X
TUTORIAL_5_A9_DESC;Congratulations on your first victory! You have now learned the basics of combat.;Fйlicitations, vous venez de remporter votre premiиre victoire ! Vous avez maintenant acquis les tactiques йlйmentaires du combat.;Congratulazioni per la tua prima vittoria! Hai imparato i principi base del combattimento.;ЎFelicidades por tu primera victoria! Ya has aprendido los fundamentos del combate.;Glьckwunsch zum ersten Sieg! Sie haben die Grundlagen der Kriegsfьhrung erlernt!;Gratulacje! Poznaіeњ podstawy dziaіaс wojennych.;;Поздравляем вас с первой победой! Вы получили представление об основах боя.;;;X
# Chapter 6 #######################;;;;;;;;;;;X
TUTORIAL_6_A1_NAME;Advanced Warfare;Conduite avancйe de la guerre;Guerra avanzata;Guerra avanzada;Kriegsfьhrung fьr Fortgeschrittene;Zaawansowana walka;;Сложные военные приемы;;;X
TUTORIAL_6_A1_DESC;Welcome to the last chapter of the tutorial - Advanced Warfare. In this chapter we will look at more advanced commands and maneuvers. You will learn how to create missions to automate your operations at sea and in the air. You will also learn to conduct amphibious and airborne assaults and reorganize your units. You can exit the tutorial at any time by pressing the ESC key on your keyboard.;Bienvenue au dernier chapitre du didacticiel – Conduite avancйe de la guerre. Dans ce chapitre, nous allons apprendre des ordres et des manњuvres plus sophistiquйes. Vous apprendrez а crйer des missions automatisant vos opйrations navales et aйriennes. Mais aussi а lancer des assauts amphibies et aйroportйs, et а rйorganiser vos unitйs. Vous pouvez quitter le didacticiel quand vous le souhaitez, en appuyant sur la touche Echap de votre clavier.;Benvenuto nell'ultimo capitolo del tutorial, Guerra avanzata. In questo capitolo affronteremo ordini e manovre piщ sofisticati. Imparerai a creare missioni per automatizzare le operazioni aeree e marittime. Imparerai anche a condurre attacchi aerei e anfibi e a riorganizzare le tue unitа. Puoi uscire dal tutorial in qualsiasi momento premendo il tasto Esc.;Bienvenido al ъltimo capнtulo del tutorial: La guerra avanzada. En este capнtulo veremos уrdenes y maniobras mбs avanzadas. Aprenderбs a crear misiones para automatizar tus operaciones en el mar y en el aire. Tambiйn aprenderбs a dirigir ataques anfibios y aerotransportados y a reorganizar tus unidades. Puedes salir del tutorial en cualquier momento si pulsas la tecla 'ESC' del teclado.;Willkommen im letzten Kapitel des Tutorials - Kriegsfьhrung fьr Fortgeschrittene. In diesem Kapitel werden wir uns fortschrittliche Befehle und Manцver ansehen. Sie werden lernen, wie man Missionen festlegt, um die Angriffe in der Luft und auf See zu automatisieren. Sie werden auch lernen, Ьberraschungsangriffe aus dem Wasser und der Luft zu organisieren und Ihre Einheiten neu zu organisieren. Sie beenden das Tutorial indem Sie auf die ESC-Taste Ihrer Tastatur klicken.;Witaj w ostatnim rozdziale tej czкњci samouczka, zatytuіowanym 'Zaawansowana walka'. Przyjrzymy siк teraz bardziej skomplikowanym rozkazom i manewrom. Dowiesz siк teraz, jak tworzyж bardziej skomplikowane misje, automatyzowaж i koordynowaж akcje Twoich wojsk morskich i l№dowych. Nauczysz siк takїe przeprowadzaж desant z wody i powietrza oraz reorganizowaж jednostki. W kaїdej chwili moїesz opuњciж samouczek naciskaj№c klawisz 'Esc'.;;Добро пожаловать в последний раздел обучения: 'Сложные военные приемы'. Здесь вы познакомитесь с более сложными приказами и методами ведения боя. Вы научитесь давать частям задания, которые автоматизируют ведение воинских операций на море и в воздухе. Вы узнаете, как проводить морские и воздушные десантные операции и переформировывать части. Вы можете выйти из сценария в любой момент, если нажмете клавишу ESC на клавиатуре.   ;;;X
TUTORIAL_6_A2_NAME;The situation;Situation;La situazione;La situaciуn;Die Situation;Sytuacja;;Обстановка;;;X
TUTORIAL_6_A2_DESC;In this little fantasy scenario you play as Japan. The objective is to take over Taiwan by assaulting from the sea and from the air. Enemy forces are controlling Taiwan, its airspace and most of the China Sea, so before launching any assault you will have to re-organize your units, clear the sea of any enemy vessels and take control of the airspace. You will be free to navigate and issue whatever orders you like, but it is strongly recommended you follow the given instructions in detail.;Dans ce petit scйnario imaginaire, vous jouez le rфle du Japon. Votre objectif est de vous emparer de Taiwan en lanзant l'assaut de la mer, et du ciel. Les forces ennemies contrфlent Taiwan, son espace aйrien, et la majoritй de la mer de Chine. Il faudra donc, avant de lancer l'offensive, rйorganiser vos unitйs, йliminer tous les vaisseaux ennemis sur cette mer, et prendre le contrфle de l'espace aйrien. Vous serez libre de naviguer comme vous l'entendez et de donner les ordres que vous voulez, mais nous vous recommandons fortement de suivre nos instructions en dйtail.;In questo piccolo scenario di fantasia, tu sarai a capo del Giappone. L'obiettivo и quello di conquistare Taiwan con un attacco navale e aereo. Le forze nemiche esercitano il proprio controllo su Taiwan, sul suo spazio aereo e su gran parte del Mar della Cina. Perciт, prima di lanciare qualsiasi attacco, dovrai riorganizzare le tue unitа, liberare il mare dalle navi nemiche e assumere il controllo dello spazio aereo. Sarai libero di navigare e impartire gli ordini che preferisci, ma ti consigliamo caldamente di seguire con attenzione le istruzioni.;En este pequeсo escenario imaginado juegas como Japуn. El objetivo es conquistar Taiwбn mediante un asalto desde el mar y por el aire. Las fuerzas enemigas controlan Taiwбn, su espacio aйreo y la mayor parte del Mar de la China, asн que antes de lanzar cualquier ataque tendrбs que reorganizar tus unidades, limpiar el mar de navнos enemigos y hacerte con el control del espacio aйreo. Eres libre de navegar y dar las уrdenes que quieras, pero es muy recomendable que sigas las instrucciones al pie de la letra.;In diesem kleinen Phantasieszenario spielen Sie Japan. Das Ziel ist es, Taiwan vom Meer und von der Luft aus zu erobern. Feindliche Krдfte kontrollieren Taiwan, seinen Luftraum und den GroЯteil des Chinesischen Meers. Bevor Sie also Ihren Angriff starten, mьssen Sie Ihre Truppen neu organisieren, das Meer von feindlichen Schiffen sдubern und den Luftraum unter Ihre Kontrolle bringen. Sie kцnnen selbst entscheiden, was sie tun und welche Befehle Sie ausgeben, wir empfehlen jedoch, die vorgegebenen Anweisungen direkt zu befolgen.;Przed Tob№ maіy, fikcyjny scenariusz, w ktуrym dowodz№c Japoni№ bкdziesz staraі sie zaj№ж Tajwan. Wrogie siіy kontroluj№ wyspк, przestrzeс powietrzn№ dookoіa niej oraz nad Morzem Chiсskim. Nim rozpoczniesz uderzenie na prowincjк Taiwan, musisz zreorganizowaж swoj№ armiк, oczyњciж powierzchniк morza z wrogich okrкtуw i wywalczyж przewagк w powietrzu. Moїesz wydaж dowolne rozkazy, jednak zalecamy zastosowanie siк do naszych wskazуwek.;;В этом небольшом вымышленном сценарии вы будете играть за Японию. Ваша цель - захватить Тайвань морским и воздушным десантом. Противник контролирует сам остров, его воздушное пространство и большую часть окружающих морей. Перед тем, как высадить десанты, вам необходимо переформировать воинские части, очистить море от кораблей противника и завоевать господство в воздухе. Вы можете давать войскам любые приказы, но мы рекомендуем строго следовать инструкциям сценария.;;;X
TUTORIAL_6_A3_NAME;;;;;;;;;;;X
